trip_id,origin_station,destination_station,route_id,day_type,hour_block,distance_km,segment_count,transfer_count,is_peak_hour,weather_condition,traffic_level,station_type_origin,station_type_destination,travel_time_min
TRIP_1578,Terminal Sur,Lago Azul,R3,weekday,18-21,8.7,2,0,1,clear,high,terminal,intermedia,40.95
TRIP_1579,Portal Norte,Universidad,R1,saturday,09-12,8.4,3,0,0,clear,medium,terminal,intermedia,32.05
TRIP_1580,Portal Norte,Universidad,R1,weekday,21-23,8.4,3,0,0,clear,medium,terminal,intermedia,30.04
TRIP_1581,Hospital Central,Centro Histórico,R2,weekday,18-21,2.1,1,0,1,clear,medium,central,central,17.48
TRIP_1582,Portal Norte,Aeropuerto,R1+R4,sunday,15-18,21.8,6,1,1,rain,high,terminal,terminal,102.66
TRIP_1583,Hospital Central,Parque Industrial,R5,weekday,18-21,3.4,1,0,1,heavy_rain,high,central,industrial,34.56
TRIP_1584,Hospital Central,Lago Azul,R2+R1,sunday,07-09,4.9,2,1,1,clear,medium,central,intermedia,34.1
TRIP_1585,Villa Nueva,Lago Azul,R3,saturday,12-15,3.5,1,0,0,clear,high,barrial,intermedia,20.16
TRIP_1586,Lago Azul,Villa Nueva,R3,weekday,18-21,3.5,1,0,1,clear,medium,intermedia,barrial,20.32
TRIP_1587,Centro Histórico,Hospital Central,R2,weekday,15-18,2.1,1,0,1,clear,high,central,central,22.08
TRIP_1588,Hospital Central,Aeropuerto,R5+R4,saturday,18-21,9.5,2,1,1,rain,high,central,terminal,56.31
TRIP_1589,Centro Histórico,Universidad,R1,weekday,18-21,2.4,1,0,1,clear,medium,central,intermedia,18.27
TRIP_1590,Parque Industrial,Universidad,R4,weekday,09-12,7.3,2,0,0,clear,medium,industrial,intermedia,29.28
TRIP_1591,Lago Azul,Parque Industrial,R1+R4,saturday,21-23,12.5,4,1,0,rain,low,intermedia,industrial,57.77
TRIP_1592,Aeropuerto,Lago Azul,R4+R1,weekday,07-09,18.6,5,1,1,clear,medium,terminal,intermedia,71.85
TRIP_1593,Universidad,Hospital Central,R1+R2,sunday,12-15,4.5,2,1,0,clear,medium,intermedia,central,29.36
TRIP_1594,Parque Industrial,Terminal Sur,R5+R2,saturday,18-21,9.2,3,1,1,clear,high,industrial,terminal,54.6
TRIP_1595,Hospital Central,Villa Nueva,R2+R3,weekday,21-23,11.0,3,1,0,rain,medium,central,barrial,50.26
TRIP_1596,Centro Histórico,Terminal Sur,R2,weekday,12-15,7.9,3,0,0,clear,high,central,terminal,34.16
TRIP_1597,Villa Nueva,Portal Norte,R3+R1,weekday,07-09,6.7,2,1,1,clear,medium,barrial,terminal,39.89
TRIP_1598,Aeropuerto,Tecnoparque,R4,weekday,15-18,9.1,2,0,1,rain,high,terminal,industrial,50.82
TRIP_1599,Hospital Central,Aeropuerto,R5+R4,weekday,09-12,9.5,2,1,0,clear,medium,central,terminal,41.14
TRIP_1600,Aeropuerto,San Pedro,R4+R5,weekday,05-07,12.2,3,1,0,clear,high,terminal,intermedia,64.37
TRIP_1601,Lago Azul,Portal Norte,R1,weekday,15-18,3.2,1,0,1,rain,high,intermedia,terminal,25.54
TRIP_1602,Universidad,Villa Nueva,R1+R3,weekday,12-15,8.7,3,1,0,clear,medium,intermedia,barrial,41.02
TRIP_1603,Terminal Sur,Mercado Distrital,R2,sunday,15-18,4.0,1,0,1,clear,high,terminal,barrial,23.92
TRIP_1604,Parque Industrial,Universidad,R4,weekday,07-09,7.3,2,0,1,clear,medium,industrial,intermedia,33.21
TRIP_1605,Aeropuerto,Centro Histórico,R4+R1,weekday,18-21,15.8,4,1,1,clear,high,terminal,central,85.36
TRIP_1606,Villa Nueva,Mercado Distrital,R3+R2,saturday,15-18,9.2,2,1,1,clear,medium,barrial,barrial,46.48
TRIP_1607,Centro Histórico,Aeropuerto,R1+R4,saturday,05-07,15.8,4,1,0,clear,medium,central,terminal,62.28
TRIP_1608,Lago Azul,Villa Nueva,R3,sunday,12-15,3.5,1,0,0,rain,low,intermedia,barrial,16.85
TRIP_1609,Universidad,Hospital Central,R1+R2,weekday,07-09,4.5,2,1,1,heavy_rain,high,intermedia,central,48.13
TRIP_1610,Lago Azul,Portal Norte,R1,weekday,18-21,3.2,1,0,1,rain,high,intermedia,terminal,27.08
TRIP_1611,Lago Azul,Portal Norte,R1,weekday,07-09,3.2,1,0,1,clear,high,intermedia,terminal,23.14
TRIP_1612,Portal Norte,Lago Azul,R1,weekday,05-07,3.2,1,0,0,clear,medium,terminal,intermedia,16.88
TRIP_1613,San Pedro,Centro Histórico,R1,weekday,18-21,5.5,2,0,1,clear,high,intermedia,central,30.29
TRIP_1614,Portal Norte,Villa Nueva,R1+R3,weekday,15-18,6.7,2,1,1,clear,medium,terminal,barrial,43.11
TRIP_1615,Lago Azul,Tecnoparque,R1+R4,weekday,07-09,9.5,3,1,1,clear,medium,intermedia,industrial,48.79
TRIP_1616,Parque Industrial,Tecnoparque,R4,weekday,15-18,3.0,1,0,1,clear,medium,industrial,industrial,25.35
TRIP_1617,Universidad,Aeropuerto,R4,weekday,15-18,13.4,3,0,1,clear,high,intermedia,terminal,58.76
TRIP_1618,Portal Norte,Parque Industrial,R1+R4,weekday,18-21,15.7,5,1,1,clear,high,terminal,industrial,82.31
TRIP_1619,San Pedro,Portal Norte,R1,weekday,09-12,11.5,4,0,0,clear,medium,intermedia,terminal,38.07
TRIP_1620,Universidad,Centro Histórico,R1,saturday,15-18,2.4,1,0,1,clear,medium,intermedia,central,17.82
TRIP_1621,Centro Histórico,Universidad,R1,weekday,05-07,2.4,1,0,0,clear,medium,central,intermedia,14.46
TRIP_1622,Tecnoparque,Aeropuerto,R4,weekday,18-21,9.1,2,0,1,clear,high,industrial,terminal,46.75
TRIP_1623,Portal Norte,Centro Histórico,R1,weekday,15-18,6.0,2,0,1,clear,high,terminal,central,34.84
TRIP_1624,San Pedro,Mercado Distrital,R5+R2,weekday,18-21,4.5,2,1,1,clear,low,intermedia,barrial,29.47
TRIP_1625,Portal Norte,Centro Histórico,R1,sunday,12-15,6.0,2,0,0,clear,high,terminal,central,28.13
TRIP_1626,Hospital Central,Universidad,R2+R1,weekday,07-09,4.5,2,1,1,clear,medium,central,intermedia,30.83
TRIP_1627,Tecnoparque,Portal Norte,R4+R1,weekday,15-18,12.7,4,1,1,clear,high,industrial,terminal,76.56
TRIP_1628,Villa Nueva,Centro Histórico,R3+R1,weekday,15-18,6.3,2,1,1,rain,high,barrial,central,46.52
TRIP_1629,Hospital Central,Villa Nueva,R2+R3,weekday,15-18,11.0,3,1,1,clear,medium,central,barrial,52.41
TRIP_1630,Terminal Sur,Portal Norte,R3+R1,weekday,18-21,11.9,3,1,1,rain,high,terminal,terminal,66.75
TRIP_1631,Terminal Sur,Hospital Central,R2,weekday,09-12,5.8,2,0,0,clear,medium,terminal,central,29.43
TRIP_1632,Tecnoparque,Lago Azul,R4+R1,sunday,12-15,9.5,3,1,0,clear,high,industrial,intermedia,46.19
TRIP_1633,Hospital Central,Aeropuerto,R5+R4,weekday,09-12,9.5,2,1,0,rain,medium,central,terminal,42.56
TRIP_1634,Parque Industrial,Portal Norte,R4+R1,sunday,18-21,15.7,5,1,1,clear,high,industrial,terminal,84.72
TRIP_1635,Universidad,Centro Histórico,R1,sunday,15-18,2.4,1,0,1,clear,medium,intermedia,central,16.86
TRIP_1636,Centro Histórico,Aeropuerto,R1+R4,weekday,09-12,15.8,4,1,0,clear,high,central,terminal,74.84
TRIP_1637,San Pedro,Mercado Distrital,R5+R2,weekday,09-12,4.5,2,1,0,clear,medium,intermedia,barrial,27.17
TRIP_1638,Portal Norte,Aeropuerto,R1+R4,weekday,07-09,21.8,6,1,1,clear,high,terminal,terminal,97.9
TRIP_1639,Lago Azul,Universidad,R1,weekday,18-21,5.2,2,0,1,clear,high,intermedia,intermedia,29.07
TRIP_1640,Mercado Distrital,San Pedro,R2+R5,weekday,15-18,4.5,2,1,1,clear,high,barrial,intermedia,40.09
TRIP_1641,Aeropuerto,Hospital Central,R4+R5,sunday,21-23,9.5,2,1,0,rain,low,terminal,central,41.21
TRIP_1642,Universidad,Portal Norte,R1,weekday,18-21,8.4,3,0,1,clear,medium,intermedia,terminal,36.42
TRIP_1643,Centro Histórico,Aeropuerto,R1+R4,weekday,07-09,15.8,4,1,1,clear,medium,central,terminal,67.99
TRIP_1644,Villa Nueva,Hospital Central,R3+R2,saturday,05-07,11.0,3,1,0,rain,medium,barrial,central,54.81
TRIP_1645,Tecnoparque,Centro Histórico,R4+R1,weekday,21-23,6.7,2,1,0,clear,high,industrial,central,40.81
TRIP_1646,Aeropuerto,San Pedro,R4+R5,weekday,18-21,12.2,3,1,1,heavy_rain,high,terminal,intermedia,73.04
TRIP_1647,Portal Norte,Parque Industrial,R1+R4,weekday,18-21,15.7,5,1,1,rain,high,terminal,industrial,81.31
TRIP_1648,Terminal Sur,Universidad,R2+R1,weekday,18-21,10.3,4,1,1,clear,medium,terminal,intermedia,51.14
TRIP_1649,Tecnoparque,Lago Azul,R4+R1,weekday,18-21,9.5,3,1,1,clear,medium,industrial,intermedia,50.35
TRIP_1650,Lago Azul,Centro Histórico,R1,weekday,09-12,2.8,1,0,0,rain,medium,intermedia,central,17.55
TRIP_1651,Terminal Sur,Universidad,R2+R1,sunday,07-09,10.3,4,1,1,rain,high,terminal,intermedia,59.45
TRIP_1652,San Pedro,Universidad,R1,weekday,07-09,3.1,1,0,1,rain,high,intermedia,intermedia,26.87
TRIP_1653,Villa Nueva,Portal Norte,R3+R1,saturday,09-12,6.7,2,1,0,heavy_rain,medium,barrial,terminal,37.72
TRIP_1654,Mercado Distrital,Parque Industrial,R2+R5,weekday,07-09,5.2,2,1,1,clear,medium,barrial,industrial,38.82
TRIP_1655,Aeropuerto,Tecnoparque,R4,weekday,15-18,9.1,2,0,1,clear,medium,terminal,industrial,41.41
TRIP_1656,Aeropuerto,Lago Azul,R4+R1,weekday,18-21,18.6,5,1,1,clear,high,terminal,intermedia,95.7
TRIP_1657,Hospital Central,Terminal Sur,R2,weekday,09-12,5.8,2,0,0,clear,low,central,terminal,22.48
TRIP_1658,Terminal Sur,Universidad,R2+R1,weekday,09-12,10.3,4,1,0,clear,medium,terminal,intermedia,48.9
TRIP_1659,Parque Industrial,Lago Azul,R4+R1,saturday,05-07,12.5,4,1,0,heavy_rain,medium,industrial,intermedia,53.19
TRIP_1660,Centro Histórico,Portal Norte,R1,saturday,07-09,6.0,2,0,1,clear,medium,central,terminal,24.65
TRIP_1661,Portal Norte,San Pedro,R1,sunday,18-21,11.5,4,0,1,rain,high,terminal,intermedia,50.36
TRIP_1662,Universidad,Villa Nueva,R1+R3,saturday,05-07,8.7,3,1,0,clear,medium,intermedia,barrial,35.23
TRIP_1663,Villa Nueva,Universidad,R3+R1,weekday,15-18,8.7,3,1,1,clear,medium,barrial,intermedia,50.42
TRIP_1664,Villa Nueva,Hospital Central,R3+R2,weekday,18-21,11.0,3,1,1,rain,medium,barrial,central,56.84
TRIP_1665,Hospital Central,Centro Histórico,R2,saturday,07-09,2.1,1,0,1,rain,high,central,central,26.11
TRIP_1666,Portal Norte,Hospital Central,R1+R2,saturday,15-18,8.1,3,1,1,clear,high,terminal,central,51.98
TRIP_1667,Hospital Central,Mercado Distrital,R2,weekday,12-15,1.8,1,0,0,clear,medium,central,barrial,15.42
TRIP_1668,Terminal Sur,Hospital Central,R2,weekday,12-15,5.8,2,0,0,rain,low,terminal,central,27.7
TRIP_1669,Centro Histórico,Tecnoparque,R1+R4,weekday,07-09,6.7,2,1,1,clear,medium,central,industrial,42.33
TRIP_1670,Terminal Sur,Villa Nueva,R3,weekday,12-15,5.2,1,0,0,clear,low,terminal,barrial,19.43
TRIP_1671,Centro Histórico,Aeropuerto,R1+R4,saturday,07-09,15.8,4,1,1,clear,medium,central,terminal,62.23
TRIP_1672,Lago Azul,San Pedro,R1,weekday,18-21,8.3,3,0,1,clear,high,intermedia,intermedia,39.52
TRIP_1673,Portal Norte,San Pedro,R1,weekday,18-21,11.5,4,0,1,clear,high,terminal,intermedia,51.59
TRIP_1674,Aeropuerto,Lago Azul,R4+R1,weekday,05-07,18.6,5,1,0,clear,low,terminal,intermedia,68.9
TRIP_1675,Lago Azul,Universidad,R1,saturday,15-18,5.2,2,0,1,clear,high,intermedia,intermedia,31.0
TRIP_1676,Portal Norte,Hospital Central,R1+R2,weekday,15-18,8.1,3,1,1,clear,high,terminal,central,51.03
TRIP_1677,Villa Nueva,Mercado Distrital,R3+R2,weekday,07-09,9.2,2,1,1,clear,medium,barrial,barrial,45.63
TRIP_1678,Parque Industrial,Aeropuerto,R4,weekday,07-09,6.1,1,0,1,clear,low,industrial,terminal,26.08
TRIP_1679,Mercado Distrital,Villa Nueva,R2+R3,weekday,07-09,9.2,2,1,1,clear,high,barrial,barrial,49.84
TRIP_1680,Portal Norte,Universidad,R1,weekday,12-15,8.4,3,0,0,clear,low,terminal,intermedia,27.45
TRIP_1681,Universidad,Portal Norte,R1,weekday,21-23,8.4,3,0,0,clear,low,intermedia,terminal,31.14
TRIP_1682,Villa Nueva,Lago Azul,R3,weekday,09-12,3.5,1,0,0,clear,medium,barrial,intermedia,17.95
TRIP_1683,Villa Nueva,Lago Azul,R3,sunday,09-12,3.5,1,0,0,heavy_rain,high,barrial,intermedia,28.88
TRIP_1684,Centro Histórico,Lago Azul,R1,weekday,07-09,2.8,1,0,1,clear,high,central,intermedia,22.93
TRIP_1685,Hospital Central,Tecnoparque,R5+R4,sunday,15-18,6.4,2,1,1,clear,high,central,industrial,42.89
TRIP_1686,Aeropuerto,Tecnoparque,R4,saturday,12-15,9.1,2,0,0,clear,high,terminal,industrial,38.78
TRIP_1687,Centro Histórico,Hospital Central,R2,weekday,12-15,2.1,1,0,0,clear,low,central,central,13.44
TRIP_1688,Centro Histórico,Mercado Distrital,R2,weekday,15-18,3.9,2,0,1,clear,medium,central,barrial,21.88
TRIP_1689,Universidad,Mercado Distrital,R1+R2,sunday,07-09,6.3,3,1,1,clear,high,intermedia,barrial,40.69
TRIP_1690,San Pedro,Hospital Central,R5,weekday,21-23,2.7,1,0,0,clear,medium,intermedia,central,18.01
TRIP_1691,Lago Azul,Centro Histórico,R1,weekday,07-09,2.8,1,0,1,clear,medium,intermedia,central,20.49
TRIP_1692,Universidad,Parque Industrial,R4,saturday,12-15,7.3,2,0,0,rain,low,intermedia,industrial,26.31
TRIP_1693,Tecnoparque,Universidad,R4,weekday,05-07,4.3,1,0,0,clear,medium,industrial,intermedia,20.43
TRIP_1694,Portal Norte,Mercado Distrital,R1+R2,sunday,07-09,9.9,4,1,1,clear,high,terminal,barrial,56.34
TRIP_1695,Universidad,Parque Industrial,R4,sunday,07-09,7.3,2,0,1,rain,high,intermedia,industrial,37.54
TRIP_1696,Centro Histórico,Tecnoparque,R1+R4,weekday,21-23,6.7,2,1,0,clear,low,central,industrial,33.3
TRIP_1697,Lago Azul,San Pedro,R1,weekday,09-12,8.3,3,0,0,clear,low,intermedia,intermedia,29.19
TRIP_1698,Aeropuerto,Universidad,R4,weekday,07-09,13.4,3,0,1,clear,medium,terminal,intermedia,47.02
TRIP_1699,Hospital Central,Universidad,R2+R1,weekday,15-18,4.5,2,1,1,clear,high,central,intermedia,37.9
TRIP_1700,Parque Industrial,Terminal Sur,R5+R2,sunday,15-18,9.2,3,1,1,clear,medium,industrial,terminal,46.68
TRIP_1701,Mercado Distrital,Terminal Sur,R2,saturday,09-12,4.0,1,0,0,clear,low,barrial,terminal,14.86
TRIP_1702,Centro Histórico,San Pedro,R1,saturday,12-15,5.5,2,0,0,heavy_rain,medium,central,intermedia,28.35
TRIP_1703,Aeropuerto,Tecnoparque,R4,sunday,15-18,9.1,2,0,1,clear,high,terminal,industrial,47.73
TRIP_1704,Hospital Central,Villa Nueva,R2+R3,saturday,18-21,11.0,3,1,1,clear,low,central,barrial,51.02
TRIP_1705,Lago Azul,Aeropuerto,R1+R4,saturday,18-21,18.6,5,1,1,clear,high,intermedia,terminal,87.44
TRIP_1706,Parque Industrial,Portal Norte,R4+R1,saturday,18-21,15.7,5,1,1,clear,medium,industrial,terminal,70.46
TRIP_1707,Portal Norte,Villa Nueva,R1+R3,weekday,15-18,6.7,2,1,1,clear,high,terminal,barrial,42.33
TRIP_1708,Universidad,San Pedro,R1,sunday,09-12,3.1,1,0,0,clear,medium,intermedia,intermedia,14.66
TRIP_1709,Hospital Central,Centro Histórico,R2,sunday,05-07,2.1,1,0,0,clear,low,central,central,10.13
TRIP_1710,Terminal Sur,Portal Norte,R3+R1,sunday,15-18,11.9,3,1,1,clear,medium,terminal,terminal,51.3
TRIP_1711,Hospital Central,Universidad,R2+R1,weekday,05-07,4.5,2,1,0,clear,low,central,intermedia,27.1
TRIP_1712,Hospital Central,San Pedro,R5,sunday,15-18,2.7,1,0,1,rain,high,central,intermedia,25.36
TRIP_1713,San Pedro,Lago Azul,R1,weekday,12-15,8.3,3,0,0,heavy_rain,high,intermedia,intermedia,43.96
TRIP_1714,Terminal Sur,Portal Norte,R3+R1,weekday,05-07,11.9,3,1,0,clear,low,terminal,terminal,44.56
TRIP_1715,Hospital Central,San Pedro,R5,sunday,12-15,2.7,1,0,0,clear,low,central,intermedia,10.64
TRIP_1716,Tecnoparque,Portal Norte,R4+R1,weekday,18-21,12.7,4,1,1,clear,high,industrial,terminal,73.2
TRIP_1717,Hospital Central,Mercado Distrital,R2,weekday,21-23,1.8,1,0,0,clear,low,central,barrial,11.56
TRIP_1718,Villa Nueva,Universidad,R3+R1,sunday,09-12,8.7,3,1,0,clear,low,barrial,intermedia,35.9
TRIP_1719,Terminal Sur,Portal Norte,R3+R1,weekday,18-21,11.9,3,1,1,rain,medium,terminal,terminal,58.52
TRIP_1720,Hospital Central,Mercado Distrital,R2,weekday,12-15,1.8,1,0,0,clear,low,central,barrial,9.47
TRIP_1721,Lago Azul,Portal Norte,R1,weekday,07-09,3.2,1,0,1,rain,high,intermedia,terminal,25.67
TRIP_1722,Terminal Sur,Centro Histórico,R2,weekday,18-21,7.9,3,0,1,clear,high,terminal,central,41.53
TRIP_1723,San Pedro,Terminal Sur,R5+R2,weekday,07-09,8.5,3,1,1,rain,high,intermedia,terminal,51.01
TRIP_1724,Universidad,Tecnoparque,R4,weekday,07-09,4.3,1,0,1,heavy_rain,high,intermedia,industrial,36.11
TRIP_1725,Universidad,Mercado Distrital,R1+R2,weekday,07-09,6.3,3,1,1,clear,medium,intermedia,barrial,36.58
TRIP_1726,Lago Azul,Parque Industrial,R1+R4,saturday,21-23,12.5,4,1,0,clear,high,intermedia,industrial,62.47
TRIP_1727,Hospital Central,Aeropuerto,R5+R4,weekday,07-09,9.5,2,1,1,clear,high,central,terminal,50.79
TRIP_1728,Mercado Distrital,Hospital Central,R2,weekday,18-21,1.8,1,0,1,heavy_rain,high,barrial,central,35.48
TRIP_1729,Tecnoparque,Universidad,R4,weekday,09-12,4.3,1,0,0,clear,high,industrial,intermedia,26.09
TRIP_1730,Aeropuerto,Parque Industrial,R4,weekday,12-15,6.1,1,0,0,clear,low,terminal,industrial,23.3
TRIP_1731,Tecnoparque,Universidad,R4,weekday,21-23,4.3,1,0,0,clear,low,industrial,intermedia,18.02
TRIP_1732,Portal Norte,San Pedro,R1,weekday,05-07,11.5,4,0,0,clear,low,terminal,intermedia,37.77
TRIP_1733,Lago Azul,Portal Norte,R1,weekday,09-12,3.2,1,0,0,clear,medium,intermedia,terminal,19.51
TRIP_1734,Hospital Central,Tecnoparque,R5+R4,weekday,15-18,6.4,2,1,1,rain,high,central,industrial,46.44
TRIP_1735,Universidad,Tecnoparque,R4,weekday,15-18,4.3,1,0,1,clear,high,intermedia,industrial,29.72
TRIP_1736,Lago Azul,Villa Nueva,R3,weekday,15-18,3.5,1,0,1,clear,high,intermedia,barrial,24.21
TRIP_1737,Parque Industrial,San Pedro,R5,weekday,09-12,6.1,2,0,0,clear,medium,industrial,intermedia,27.65
TRIP_1738,Aeropuerto,San Pedro,R4+R5,weekday,18-21,12.2,3,1,1,clear,high,terminal,intermedia,65.46
TRIP_1739,Universidad,Centro Histórico,R1,weekday,12-15,2.4,1,0,0,clear,medium,intermedia,central,15.72
TRIP_1740,San Pedro,Tecnoparque,R1+R4,weekday,09-12,7.4,2,1,0,clear,medium,intermedia,industrial,36.07
TRIP_1741,Villa Nueva,Hospital Central,R3+R2,sunday,09-12,11.0,3,1,0,clear,low,barrial,central,44.32
TRIP_1742,Parque Industrial,Lago Azul,R4+R1,weekday,07-09,12.5,4,1,1,clear,high,industrial,intermedia,69.61
TRIP_1743,Hospital Central,Villa Nueva,R2+R3,weekday,09-12,11.0,3,1,0,rain,high,central,barrial,62.25
TRIP_1744,Universidad,Mercado Distrital,R1+R2,weekday,12-15,6.3,3,1,0,clear,low,intermedia,barrial,35.38
TRIP_1745,Tecnoparque,Centro Histórico,R4+R1,weekday,09-12,6.7,2,1,0,rain,medium,industrial,central,36.24
TRIP_1746,Hospital Central,San Pedro,R5,weekday,15-18,2.7,1,0,1,clear,high,central,intermedia,25.07
TRIP_1747,Lago Azul,Aeropuerto,R1+R4,weekday,15-18,18.6,5,1,1,clear,low,intermedia,terminal,78.54
TRIP_1748,Terminal Sur,Portal Norte,R3+R1,sunday,18-21,11.9,3,1,1,clear,high,terminal,terminal,61.28
TRIP_1749,Tecnoparque,Parque Industrial,R4,weekday,12-15,3.0,1,0,0,clear,low,industrial,industrial,14.7
TRIP_1750,Villa Nueva,Lago Azul,R3,saturday,15-18,3.5,1,0,1,clear,high,barrial,intermedia,24.54
TRIP_1751,Universidad,Tecnoparque,R4,saturday,18-21,4.3,1,0,1,rain,high,intermedia,industrial,30.05
TRIP_1752,Lago Azul,Centro Histórico,R1,weekday,09-12,2.8,1,0,0,heavy_rain,medium,intermedia,central,21.21
TRIP_1753,Centro Histórico,Mercado Distrital,R2,weekday,09-12,3.9,2,0,0,rain,high,central,barrial,28.88
TRIP_1754,Universidad,Villa Nueva,R1+R3,weekday,15-18,8.7,3,1,1,clear,high,intermedia,barrial,48.37
TRIP_1755,Tecnoparque,Universidad,R4,weekday,12-15,4.3,1,0,0,clear,low,industrial,intermedia,17.67
TRIP_1756,Tecnoparque,Aeropuerto,R4,weekday,15-18,9.1,2,0,1,clear,medium,industrial,terminal,39.36
TRIP_1757,Aeropuerto,Centro Histórico,R4+R1,weekday,07-09,15.8,4,1,1,clear,low,terminal,central,70.84
TRIP_1758,Villa Nueva,Universidad,R3+R1,sunday,05-07,8.7,3,1,0,clear,low,barrial,intermedia,33.9
TRIP_1759,Terminal Sur,San Pedro,R2+R5,weekday,09-12,8.5,3,1,0,rain,low,terminal,intermedia,43.08
TRIP_1760,Portal Norte,Tecnoparque,R1+R4,weekday,07-09,12.7,4,1,1,clear,high,terminal,industrial,72.77
TRIP_1761,Lago Azul,San Pedro,R1,weekday,15-18,8.3,3,0,1,clear,high,intermedia,intermedia,41.94
TRIP_1762,Lago Azul,Aeropuerto,R1+R4,saturday,12-15,18.6,5,1,0,clear,low,intermedia,terminal,63.56
TRIP_1763,Parque Industrial,Tecnoparque,R4,sunday,21-23,3.0,1,0,0,clear,medium,industrial,industrial,16.52
TRIP_1764,Centro Histórico,Parque Industrial,R2+R5,weekday,09-12,5.5,2,1,0,rain,medium,central,industrial,35.72
TRIP_1765,Terminal Sur,San Pedro,R2+R5,weekday,12-15,8.5,3,1,0,clear,low,terminal,intermedia,35.82
TRIP_1766,Portal Norte,Terminal Sur,R1+R3,weekday,12-15,11.9,3,1,0,clear,low,terminal,terminal,45.34
TRIP_1767,Hospital Central,Aeropuerto,R5+R4,weekday,05-07,9.5,2,1,0,rain,high,central,terminal,48.67
TRIP_1768,Mercado Distrital,Terminal Sur,R2,weekday,12-15,4.0,1,0,0,rain,medium,barrial,terminal,22.97
TRIP_1769,San Pedro,Portal Norte,R1,weekday,09-12,11.5,4,0,0,rain,low,intermedia,terminal,42.04
TRIP_1770,Hospital Central,Lago Azul,R2+R1,weekday,12-15,4.9,2,1,0,clear,high,central,intermedia,43.3
TRIP_1771,Villa Nueva,San Pedro,R3+R1,weekday,15-18,11.8,4,1,1,clear,medium,barrial,intermedia,54.17
TRIP_1772,Aeropuerto,Centro Histórico,R4+R1,saturday,05-07,15.8,4,1,0,clear,medium,terminal,central,60.16
TRIP_1773,Portal Norte,Lago Azul,R1,weekday,12-15,3.2,1,0,0,rain,medium,terminal,intermedia,19.85
TRIP_1774,Hospital Central,Portal Norte,R2+R1,weekday,21-23,8.1,3,1,0,clear,medium,central,terminal,38.91
TRIP_1775,Parque Industrial,Centro Histórico,R5+R2,weekday,15-18,5.5,2,1,1,clear,medium,industrial,central,34.7
TRIP_1776,Villa Nueva,Lago Azul,R3,weekday,21-23,3.5,1,0,0,clear,medium,barrial,intermedia,16.68
TRIP_1777,Universidad,Tecnoparque,R4,saturday,12-15,4.3,1,0,0,rain,medium,intermedia,industrial,20.36
TRIP_1778,Universidad,Tecnoparque,R4,sunday,18-21,4.3,1,0,1,clear,high,intermedia,industrial,30.21
TRIP_1779,Aeropuerto,Hospital Central,R4+R5,sunday,09-12,9.5,2,1,0,rain,medium,terminal,central,43.66
TRIP_1780,Hospital Central,Centro Histórico,R2,weekday,15-18,2.1,1,0,1,clear,high,central,central,21.57
TRIP_1781,Universidad,Tecnoparque,R4,weekday,15-18,4.3,1,0,1,rain,high,intermedia,industrial,33.18
TRIP_1782,Tecnoparque,Hospital Central,R4+R5,saturday,12-15,6.4,2,1,0,clear,low,industrial,central,28.36
TRIP_1783,Tecnoparque,Universidad,R4,weekday,07-09,4.3,1,0,1,clear,high,industrial,intermedia,28.19
TRIP_1784,Villa Nueva,Mercado Distrital,R3+R2,weekday,21-23,9.2,2,1,0,rain,medium,barrial,barrial,43.01
TRIP_1785,Lago Azul,San Pedro,R1,saturday,07-09,8.3,3,0,1,clear,medium,intermedia,intermedia,33.65
TRIP_1786,Centro Histórico,Villa Nueva,R1+R3,weekday,15-18,6.3,2,1,1,clear,high,central,barrial,46.71
TRIP_1787,Centro Histórico,Hospital Central,R2,weekday,18-21,2.1,1,0,1,clear,medium,central,central,17.25
TRIP_1788,Lago Azul,Portal Norte,R1,weekday,18-21,3.2,1,0,1,clear,medium,intermedia,terminal,22.38
TRIP_1789,Portal Norte,Parque Industrial,R1+R4,weekday,09-12,15.7,5,1,0,clear,low,terminal,industrial,59.32
TRIP_1790,Mercado Distrital,Villa Nueva,R2+R3,weekday,18-21,9.2,2,1,1,clear,medium,barrial,barrial,46.1
TRIP_1791,San Pedro,Mercado Distrital,R5+R2,weekday,12-15,4.5,2,1,0,clear,low,intermedia,barrial,25.07
TRIP_1792,Parque Industrial,Hospital Central,R5,weekday,07-09,3.4,1,0,1,rain,high,industrial,central,26.7
TRIP_1793,Portal Norte,Hospital Central,R1+R2,weekday,09-12,8.1,3,1,0,clear,high,terminal,central,48.0
TRIP_1794,Parque Industrial,Terminal Sur,R5+R2,weekday,09-12,9.2,3,1,0,clear,low,industrial,terminal,40.59
